time, lat [deg], lng [deg], alt [m]
2015-04-16 08:24:36,39.782167,-76.860833,21039.429600
2015-04-16 08:24:58,39.781333,-76.860667,20311.567200
2015-04-16 08:25:22,39.784000,-76.859500,23308.360800
2015-04-16 08:23:50,39.781333,-76.859500,19688.556000
2015-04-16 08:25:44,39.782167,-76.860833,21039.429600
2015-04-16 08:24:58,39.781500,-76.859000,19044.818400
2015-04-16 08:26:08,39.781833,-76.857333,18467.832000
2015-04-16 08:26:30,39.781000,-76.852500,17345.863200
2015-04-16 08:27:16,39.780500,-76.846167,16806.672000
2015-04-16 08:27:40,39.781667,-76.839833,16339.718400
2015-04-16 08:28:02,39.782833,-76.834500,15851.733600
2015-04-16 08:28:26,39.782667,-76.828667,15442.996800
2015-04-16 08:28:48,39.785000,-76.821833,14987.016000
2015-04-16 08:29:12,39.781000,-76.852500,17345.863200
2015-04-16 08:27:16,39.786500,-76.816500,14542.008000
2015-04-16 08:29:34,39.787167,-76.809333,14040.002400
2015-04-16 08:29:58,39.780500,-76.846167,16806.672000
2015-04-16 08:27:40,39.788833,-76.800667,13602.919200
2015-04-16 08:30:20,39.781667,-76.839833,16339.718400
2015-04-16 08:28:02,39.782833,-76.834500,15851.733600
2015-04-16 08:28:26,39.782667,-76.828667,15442.996800
2015-04-16 08:28:48,39.790500,-76.791167,13157.911200
2015-04-16 08:30:44,39.787167,-76.809333,14040.002400
2015-04-16 08:29:58,39.793500,-76.768167,12350.191200
2015-04-16 08:31:30,39.795833,-76.754500,11979.249600
2015-04-16 08:31:52,39.797500,-76.747000,11796.064800
2015-04-16 08:32:03,39.799833,-76.738000,11584.228800
2015-04-16 08:32:16,39.807000,-76.712833,11011.204800
2015-04-16 08:32:53,39.795833,-76.754500,11979.249600
2015-04-16 08:31:52,39.813333,-76.691667,10553.090400
2015-04-16 08:33:24,39.817000,-76.678833,10281.208800
